DATE,OPEN,HIGH,LOW,CLOSE
2018-12-28,0.79081,0.79241,0.78493,0.78737
2018-12-21,0.79465,0.79516,0.78704,0.79182
2018-12-14,0.78653,0.80129,0.78405,0.79431
2018-12-07,0.78506,0.78972,0.77890,0.78499
2018-11-30,0.78002,0.78575,0.77748,0.78393
2018-11-23,0.77913,0.78339,0.77379,0.78017
2018-11-16,0.77365,0.78562,0.76511,0.77971
2018-11-09,0.76887,0.77161,0.75908,0.77101
2018-11-02,0.77916,0.78748,0.76687,0.77075
2018-10-26,0.76533,0.78258,0.76398,0.77979
2018-10-19,0.76342,0.76846,0.75553,0.76629
2018-10-12,0.76170,0.76752,0.75427,0.76049
2018-10-05,0.76737,0.77378,0.76207,0.76211
2018-09-28,0.76467,0.76910,0.75681,0.76732
2018-09-21,0.76471,0.76577,0.75199,0.76355
2018-09-14,0.77365,0.77531,0.76105,0.76540
2018-09-07,0.77362,0.78180,0.76756,0.77427
2018-08-31,0.77812,0.77936,0.76667,0.77178
2018-08-24,0.78450,0.78549,0.77305,0.77859
2018-08-17,0.78326,0.78952,0.78014,0.78448
2018-08-10,0.76915,0.78581,0.76884,0.78299
2018-08-03,0.76275,0.77061,0.75912,0.76926
2018-07-27,0.76100,0.76488,0.75683,0.76254
2018-07-20,0.75582,0.77157,0.75231,0.76202
2018-07-13,0.75182,0.76298,0.74834,0.75557
2018-07-06,0.75729,0.76353,0.75240,0.75252
2018-06-29,0.75361,0.76614,0.75229,0.75722
2018-06-22,0.75346,0.76313,0.75107,0.75388
2018-06-15,0.74592,0.75688,0.74390,0.75268
2018-06-08,0.74898,0.75207,0.74233,0.74600
2018-06-01,0.75124,0.75656,0.74838,0.74934
2018-05-25,0.74208,0.75217,0.74159,0.75196
2018-05-18,0.73815,0.74333,0.73495,0.74245
2018-05-11,0.73866,0.74290,0.73437,0.73843
2018-05-04,0.72591,0.74111,0.72502,0.73915
2018-04-27,0.71402,0.72726,0.71275,0.72584
2018-04-20,0.70231,0.71416,0.69552,0.71415
2018-04-13,0.70966,0.71025,0.69954,0.70248
2018-04-06,0.71256,0.71598,0.70915,0.70971
2018-03-30,0.70654,0.71374,0.70208,0.71347
2018-03-23,0.71715,0.71869,0.70456,0.70767
2018-03-16,0.72179,0.72242,0.71448,0.71766
2018-03-09,0.72435,0.72627,0.71794,0.72207
2018-03-02,0.71589,0.72921,0.71081,0.72446
2018-02-23,0.71260,0.72157,0.71175,0.71576
2018-02-16,0.72320,0.72468,0.70697,0.71288
2018-02-09,0.70949,0.72650,0.70668,0.72325
2018-02-02,0.70697,0.71500,0.70036,0.70808
2018-01-26,0.71998,0.72163,0.69737,0.70643
2018-01-19,0.72786,0.72832,0.71722,0.72172
2018-01-12,0.73699,0.74297,0.72765,0.72846
2018-01-05,0.74010,0.74083,0.73457,0.73703
2017-12-29,0.74771,0.74927,0.73861,0.74062
2017-12-22,0.75077,0.75127,0.74513,0.74838
2017-12-15,0.74686,0.75174,0.74317,0.75069
2017-12-08,0.74200,0.75018,0.73870,0.74698
2017-12-01,0.75031,0.75625,0.73804,0.74225
2017-11-24,0.75684,0.75831,0.74849,0.74974
2017-11-17,0.75926,0.76551,0.75424,0.75677
2017-11-10,0.76466,0.76578,0.75591,0.75822
2017-11-03,0.76197,0.76682,0.75086,0.76478
2017-10-27,0.75857,0.76491,0.75303,0.76171
2017-10-20,0.75298,0.76402,0.75123,0.75844
2017-10-13,0.76436,0.76476,0.74989,0.75262
2017-10-06,0.74641,0.76754,0.74634,0.76539
2017-09-29,0.74047,0.74923,0.73684,0.74640
2017-09-22,0.73628,0.74329,0.73447,0.74096
2017-09-15,0.75803,0.75985,0.73457,0.73578
2017-09-08,0.77142,0.77447,0.75628,0.75765
2017-09-01,0.77486,0.77796,0.76961,0.77206
2017-08-25,0.77678,0.78270,0.77434,0.77639
2017-08-18,0.76868,0.77911,0.76790,0.77673
2017-08-11,0.76650,0.77261,0.76572,0.76859
2017-08-04,0.76057,0.76775,0.75414,0.76698
2017-07-28,0.76916,0.76966,0.76005,0.76144
2017-07-21,0.76285,0.77308,0.76204,0.76953
2017-07-14,0.77594,0.78049,0.76254,0.76379
2017-07-07,0.76809,0.77714,0.76795,0.77578
2017-06-30,0.78488,0.78697,0.76739,0.76765
2017-06-23,0.78276,0.79426,0.78045,0.78699
2017-06-16,0.78487,0.79117,0.78022,0.78249
2017-06-09,0.77683,0.79119,0.77063,0.78462
2017-06-02,0.78018,0.78282,0.77397,0.77584
2017-05-26,0.76812,0.78265,0.76693,0.78119
2017-05-19,0.77599,0.77702,0.76643,0.76713
2017-05-12,0.77119,0.77850,0.77002,0.77594
2017-05-05,0.77349,0.77917,0.76995,0.77036
2017-04-28,0.78048,0.78294,0.77130,0.77219
2017-04-21,0.79806,0.79862,0.77757,0.78042
2017-04-14,0.80820,0.80875,0.79530,0.79875
2017-04-07,0.79679,0.80860,0.79657,0.80809
2017-03-31,0.79899,0.80765,0.79264,0.79713
2017-03-24,0.80727,0.81048,0.79809,0.80179
2017-03-17,0.82207,0.82576,0.80614,0.80651
2017-03-10,0.81359,0.82369,0.81297,0.82210
2017-03-03,0.80293,0.81870,0.80144,0.81335
2017-02-24,0.80518,0.80638,0.79556,0.80242
2017-02-17,0.80055,0.80744,0.79696,0.80590
2017-02-10,0.80134,0.80977,0.79493,0.80077
2017-02-03,0.79560,0.80551,0.78709,0.80084
2017-01-27,0.80777,0.80791,0.78909,0.79691
2017-01-20,0.83008,0.83369,0.80531,0.80821
2017-01-13,0.81597,0.82991,0.81197,0.82080
2017-01-06,0.81057,0.81960,0.80454,0.81379
